<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=44
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\PeakSimple6\IRMS backup data\IRMS data 9-21-2012  10-58-13\int_conc__11_18.tem
<EVENTS>=C:\PeakSimple6\in_rack__H2__9_18_15B.evt
<COMPONENTS>=DataSys44.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 9-27-2015
<TIME>= 5:50:14
<RATE>=10Hz
<SIZE>=8820
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
2,2,9/27/2015,05:50:14
12,16,9/27/2015,05:50:14
13,21,9/27/2015,05:50:14
-1,11,9/27/2015,05:50:14
-10,7,9/27/2015,05:50:14
-15,6,9/27/2015,05:50:14
-6,19,9/27/2015,05:50:14
3,33,9/27/2015,05:50:14
-16,18,9/27/2015,05:50:14
-27,11,9/27/2015,05:50:14
-43,0,9/27/2015,05:50:14
-44,0,9/27/2015,05:50:15
-31,13,9/27/2015,05:50:15
-22,23,9/27/2015,05:50:15
-9,36,9/27/2015,05:50:15
0,46,9/27/2015,05:50:15
0,47,9/27/2015,05:50:15
-1,46,9/27/2015,05:50:15
-9,39,9/27/2015,05:50:15
-4,45,9/27/2015,05:50:15
6,55,9/27/2015,05:50:15
14,64,9/27/2015,05:50:16
10,61,9/27/2015,05:50:16
0,51,9/27/2015,05:50:16
2,54,9/27/2015,05:50:16
2,55,9/27/2015,05:50:16
6,59,9/27/2015,05:50:16
0,54,9/27/2015,05:50:16
-8,46,9/27/2015,05:50:16
-4,51,9/27/2015,05:50:16
5,61,9/27/2015,05:50:17
6,62,9/27/2015,05:50:17
-3,54,9/27/2015,05:50:17
-9,49,9/27/2015,05:50:17
-7,51,9/27/2015,05:50:17
8,67,9/27/2015,05:50:17
