<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=45
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\PeakSimple6\IRMS backup data\IRMS data 9-21-2012  10-58-13\int_conc__11_18.tem
<EVENTS>=C:\PeakSimple6\Linearity2.evt
<COMPONENTS>=DataSys45.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 9-27-2015
<TIME>=14:21:34
<RATE>=5Hz
<SIZE>=8820
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
-36,-36,9/27/2015,14:21:34
-93,0,9/27/2015,14:21:34
-85,20,9/27/2015,14:21:34
-110,7,9/27/2015,14:21:34
-126,3,9/27/2015,14:21:34
-141,0,9/27/2015,14:21:34
-143,0,9/27/2015,14:21:34
-125,18,9/27/2015,14:21:34
-93,50,9/27/2015,14:21:34
-80,63,9/27/2015,14:21:34
-103,41,9/27/2015,14:21:34
-96,48,9/27/2015,14:21:35
-102,42,9/27/2015,14:21:35
-99,46,9/27/2015,14:21:35
-89,56,9/27/2015,14:21:35
-99,46,9/27/2015,14:21:35
-101,45,9/27/2015,14:21:35
-88,58,9/27/2015,14:21:35
-95,51,9/27/2015,14:21:35
-96,51,9/27/2015,14:21:35
-99,48,9/27/2015,14:21:35
-88,59,9/27/2015,14:21:36
-72,76,9/27/2015,14:21:36
-84,64,9/27/2015,14:21:36
-105,43,9/27/2015,14:21:36
-131,18,9/27/2015,14:21:36
-101,48,9/27/2015,14:21:36
-63,86,9/27/2015,14:21:36
-55,95,9/27/2015,14:21:36
-54,96,9/27/2015,14:21:36
-73,77,9/27/2015,14:21:37
-75,76,9/27/2015,14:21:37
-57,94,9/27/2015,14:21:37
-25,126,9/27/2015,14:21:37
-41,111,9/27/2015,14:21:37
-72,80,9/27/2015,14:21:37
-87,65,9/27/2015,14:21:37
-103,50,9/27/2015,14:21:37
-122,31,9/27/2015,14:21:37
-113,40,9/27/2015,14:21:37
-93,61,9/27/2015,14:21:37
-89,65,9/27/2015,14:21:38
-47,107,9/27/2015,14:21:38
-45,110,9/27/2015,14:21:38
-85,70,9/27/2015,14:21:38
-105,50,9/27/2015,14:21:38
-110,46,9/27/2015,14:21:38
-113,43,9/27/2015,14:21:38
-90,66,9/27/2015,14:21:38
-91,66,9/27/2015,14:21:38
-96,61,9/27/2015,14:21:38
-92,65,9/27/2015,14:21:39
-113,45,9/27/2015,14:21:39
-136,22,9/27/2015,14:21:39
-156,2,9/27/2015,14:21:39
-159,0,9/27/2015,14:21:39
-141,17,9/27/2015,14:21:39
-118,40,9/27/2015,14:21:39
-126,32,9/27/2015,14:21:39
-137,21,9/27/2015,14:21:39
-120,38,9/27/2015,14:21:40
-85,73,9/27/2015,14:21:40
-88,70,9/27/2015,14:21:40
-66,92,9/27/2015,14:21:40
-82,76,9/27/2015,14:21:40
-107,51,9/27/2015,14:21:40
-57,101,9/27/2015,14:21:40
-56,102,9/27/2015,14:21:40
-59,99,9/27/2015,14:21:40
-57,101,9/27/2015,14:21:40
-78,80,9/27/2015,14:21:40
-79,78,9/27/2015,14:21:41
806,963,9/27/2015,14:21:41
10085,10242,9/27/2015,14:21:41
30203,30360,9/27/2015,14:21:41
57303,57460,9/27/2015,14:21:41
87157,87314,9/27/2015,14:21:41
110616,110773,9/27/2015,14:21:41
124390,124547,9/27/2015,14:21:41
131911,132068,9/27/2015,14:21:41
136085,136242,9/27/2015,14:21:41
138452,138609,9/27/2015,14:21:42
139733,139890,9/27/2015,14:21:42
140291,140448,9/27/2015,14:21:42
140548,140705,9/27/2015,14:21:42
140605,140762,9/27/2015,14:21:42
140596,140752,9/27/2015,14:21:42
140527,140683,9/27/2015,14:21:42
140477,140633,9/27/2015,14:21:42
140441,140597,9/27/2015,14:21:42
140389,140545,9/27/2015,14:21:43
140428,140584,9/27/2015,14:21:43
140403,140559,9/27/2015,14:21:43
140346,140502,9/27/2015,14:21:43
140353,140509,9/27/2015,14:21:43
140242,140398,9/27/2015,14:21:43
140214,140370,9/27/2015,14:21:43
140168,140324,9/27/2015,14:21:43
140088,140244,9/27/2015,14:21:43
140090,140246,9/27/2015,14:21:43
140079,140235,9/27/2015,14:21:43
140078,140233,9/27/2015,14:21:44
140070,140225,9/27/2015,14:21:44
139988,140143,9/27/2015,14:21:44
139975,140130,9/27/2015,14:21:44
139980,140135,9/27/2015,14:21:44
139949,140104,9/27/2015,14:21:44
139990,140145,9/27/2015,14:21:44
139957,140112,9/27/2015,14:21:44
139932,140087,9/27/2015,14:21:44
139924,140079,9/27/2015,14:21:44
139936,140091,9/27/2015,14:21:45
139888,140043,9/27/2015,14:21:45
139881,140036,9/27/2015,14:21:45
139894,140049,9/27/2015,14:21:45
139854,140009,9/27/2015,14:21:45
139908,140062,9/27/2015,14:21:45
139918,140072,9/27/2015,14:21:45
139908,140062,9/27/2015,14:21:45
139893,140047,9/27/2015,14:21:45
139860,140014,9/27/2015,14:21:46
139795,139949,9/27/2015,14:21:46
139762,139916,9/27/2015,14:21:46
139767,139921,9/27/2015,14:21:46
139723,139877,9/27/2015,14:21:46
139759,139913,9/27/2015,14:21:46
139758,139912,9/27/2015,14:21:46
139745,139899,9/27/2015,14:21:46
139741,139895,9/27/2015,14:21:46
139707,139861,9/27/2015,14:21:46
139740,139894,9/27/2015,14:21:46
139690,139843,9/27/2015,14:21:47
139655,139808,9/27/2015,14:21:47
139634,139787,9/27/2015,14:21:47
139524,139677,9/27/2015,14:21:47
139561,139714,9/27/2015,14:21:47
139564,139717,9/27/2015,14:21:47
139524,139677,9/27/2015,14:21:47
139547,139700,9/27/2015,14:21:47
139520,139673,9/27/2015,14:21:47
139484,139637,9/27/2015,14:21:47
139462,139615,9/27/2015,14:21:48
139435,139588,9/27/2015,14:21:48
139398,139551,9/27/2015,14:21:48
139380,139533,9/27/2015,14:21:48
139415,139568,9/27/2015,14:21:48
139330,139483,9/27/2015,14:21:48
139353,139505,9/27/2015,14:21:48
