<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=44
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\PeakSimple6\IRMS backup data\IRMS data 9-21-2012  10-58-13\int_conc__11_18.tem
<EVENTS>=C:\PeakSimple6\in_rack__H2__9_18_15B.evt
<COMPONENTS>=DataSys44.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 9-27-2015
<TIME>= 7:35:32
<RATE>=10Hz
<SIZE>=8820
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
12,12,9/27/2015,07:35:32
8,10,9/27/2015,07:35:32
-3,2,9/27/2015,07:35:32
-7,1,9/27/2015,07:35:32
-3,8,9/27/2015,07:35:32
-7,7,9/27/2015,07:35:32
-11,6,9/27/2015,07:35:32
-20,0,9/27/2015,07:35:32
-23,0,9/27/2015,07:35:32
-13,10,9/27/2015,07:35:32
-6,17,9/27/2015,07:35:32
-8,16,9/27/2015,07:35:33
-16,8,9/27/2015,07:35:33
-16,9,9/27/2015,07:35:33
-6,19,9/27/2015,07:35:33
-6,19,9/27/2015,07:35:33
-9,17,9/27/2015,07:35:33
-20,6,9/27/2015,07:35:33
-23,4,9/27/2015,07:35:33
-5,22,9/27/2015,07:35:33
-7,20,9/27/2015,07:35:33
-10,18,9/27/2015,07:35:34
-23,5,9/27/2015,07:35:34
-29,0,9/27/2015,07:35:34
-13,16,9/27/2015,07:35:34
-9,20,9/27/2015,07:35:34
-9,20,9/27/2015,07:35:34
-14,16,9/27/2015,07:35:34
-21,9,9/27/2015,07:35:34
-12,18,9/27/2015,07:35:34
-7,24,9/27/2015,07:35:35
-14,17,9/27/2015,07:35:35
-17,14,9/27/2015,07:35:35
-17,14,9/27/2015,07:35:35
-8,24,9/27/2015,07:35:35
-7,25,9/27/2015,07:35:35
-10,22,9/27/2015,07:35:35
-6,27,9/27/2015,07:35:35
-7,26,9/27/2015,07:35:35
6,39,9/27/2015,07:35:35
5,39,9/27/2015,07:35:35
-10,24,9/27/2015,07:35:36
-11,23,9/27/2015,07:35:36
-12,22,9/27/2015,07:35:36
-6,29,9/27/2015,07:35:36
-12,23,9/27/2015,07:35:36
-22,13,9/27/2015,07:35:36
-23,13,9/27/2015,07:35:36
-20,16,9/27/2015,07:35:36
-11,25,9/27/2015,07:35:36
-13,23,9/27/2015,07:35:36
-23,14,9/27/2015,07:35:37
-23,14,9/27/2015,07:35:37
-17,20,9/27/2015,07:35:37
-11,27,9/27/2015,07:35:37
-14,24,9/27/2015,07:35:37
-26,12,9/27/2015,07:35:37
-23,16,9/27/2015,07:35:37
-15,24,9/27/2015,07:35:37
-12,27,9/27/2015,07:35:37
-11,28,9/27/2015,07:35:38
-25,15,9/27/2015,07:35:38
-26,14,9/27/2015,07:35:38
-14,26,9/27/2015,07:35:38
-13,28,9/27/2015,07:35:38
-19,22,9/27/2015,07:35:38
-32,9,9/27/2015,07:35:38
-42,0,9/27/2015,07:35:38
-31,11,9/27/2015,07:35:38
-26,16,9/27/2015,07:35:38
-22,20,9/27/2015,07:35:38
-27,15,9/27/2015,07:35:39
-31,11,9/27/2015,07:35:39
-22,20,9/27/2015,07:35:39
670,712,9/27/2015,07:35:39
8302,8344,9/27/2015,07:35:39
25185,25227,9/27/2015,07:35:39
48078,48121,9/27/2015,07:35:39
73471,73514,9/27/2015,07:35:39
93642,93685,9/27/2015,07:35:39
105548,105591,9/27/2015,07:35:39
112003,112046,9/27/2015,07:35:40
115568,115611,9/27/2015,07:35:40
117556,117599,9/27/2015,07:35:40
118598,118641,9/27/2015,07:35:40
119111,119154,9/27/2015,07:35:40
119346,119390,9/27/2015,07:35:40
119434,119478,9/27/2015,07:35:40
119466,119510,9/27/2015,07:35:40
119447,119491,9/27/2015,07:35:40
119406,119450,9/27/2015,07:35:41
119380,119424,9/27/2015,07:35:41
119357,119401,9/27/2015,07:35:41
119340,119384,9/27/2015,07:35:41
119319,119363,9/27/2015,07:35:41
119276,119321,9/27/2015,07:35:41
119245,119290,9/27/2015,07:35:41
119225,119270,9/27/2015,07:35:41
119200,119245,9/27/2015,07:35:41
119183,119228,9/27/2015,07:35:41
119145,119190,9/27/2015,07:35:41
119129,119174,9/27/2015,07:35:42
119125,119170,9/27/2015,07:35:42
119111,119156,9/27/2015,07:35:42
119108,119154,9/27/2015,07:35:42
119088,119134,9/27/2015,07:35:42
119075,119121,9/27/2015,07:35:42
119085,119131,9/27/2015,07:35:42
119092,119138,9/27/2015,07:35:42
119090,119136,9/27/2015,07:35:42
119085,119131,9/27/2015,07:35:42
119079,119125,9/27/2015,07:35:43
119065,119111,9/27/2015,07:35:43
119051,119098,9/27/2015,07:35:43
119030,119077,9/27/2015,07:35:43
118999,119046,9/27/2015,07:35:43
118998,119045,9/27/2015,07:35:43
119011,119058,9/27/2015,07:35:43
119006,119053,9/27/2015,07:35:43
119011,119058,9/27/2015,07:35:43
119003,119050,9/27/2015,07:35:44
118990,119037,9/27/2015,07:35:44
118998,119046,9/27/2015,07:35:44
118999,119047,9/27/2015,07:35:44
119006,119054,9/27/2015,07:35:44
119023,119071,9/27/2015,07:35:44
119045,119093,9/27/2015,07:35:44
119061,119109,9/27/2015,07:35:44
119058,119106,9/27/2015,07:35:44
119043,119091,9/27/2015,07:35:44
119045,119093,9/27/2015,07:35:44
119051,119100,9/27/2015,07:35:45
119068,119117,9/27/2015,07:35:45
119070,119119,9/27/2015,07:35:45
119054,119103,9/27/2015,07:35:45
119054,119103,9/27/2015,07:35:45
119057,119106,9/27/2015,07:35:45
119077,119126,9/27/2015,07:35:45
119081,119130,9/27/2015,07:35:45
119073,119122,9/27/2015,07:35:45
119077,119127,9/27/2015,07:35:45
119080,119130,9/27/2015,07:35:46
119099,119149,9/27/2015,07:35:46
119105,119155,9/27/2015,07:35:46
119103,119153,9/27/2015,07:35:46
119113,119163,9/27/2015,07:35:46
119116,119166,9/27/2015,07:35:46
119114,119164,9/27/2015,07:35:46
119102,119152,9/27/2015,07:35:46
119077,119128,9/27/2015,07:35:46
119065,119116,9/27/2015,07:35:47
119067,119118,9/27/2015,07:35:47
119070,119121,9/27/2015,07:35:47
119072,119123,9/27/2015,07:35:47
119061,119112,9/27/2015,07:35:47
119069,119120,9/27/2015,07:35:47
119076,119127,9/27/2015,07:35:47
119083,119134,9/27/2015,07:35:47
119096,119147,9/27/2015,07:35:47
119099,119151,9/27/2015,07:35:47
119121,119173,9/27/2015,07:35:47
119138,119190,9/27/2015,07:35:48
119136,119188,9/27/2015,07:35:48
119138,119190,9/27/2015,07:35:48
119129,119181,9/27/2015,07:35:48
119134,119186,9/27/2015,07:35:48
119154,119206,9/27/2015,07:35:48
119161,119213,9/27/2015,07:35:48
119158,119211,9/27/2015,07:35:48
119161,119214,9/27/2015,07:35:48
119166,119219,9/27/2015,07:35:48
119178,119231,9/27/2015,07:35:49
119174,119227,9/27/2015,07:35:49
119160,119213,9/27/2015,07:35:49
119144,119197,9/27/2015,07:35:49
119127,119180,9/27/2015,07:35:49
119130,119183,9/27/2015,07:35:49
119113,119167,9/27/2015,07:35:49
119089,119143,9/27/2015,07:35:49
119073,119127,9/27/2015,07:35:49
119052,119106,9/27/2015,07:35:50
119038,119092,9/27/2015,07:35:50
119020,119074,9/27/2015,07:35:50
118983,119037,9/27/2015,07:35:50
118961,119015,9/27/2015,07:35:50
118938,118992,9/27/2015,07:35:50
118928,118983,9/27/2015,07:35:50
118907,118962,9/27/2015,07:35:50
118879,118934,9/27/2015,07:35:50
118868,118923,9/27/2015,07:35:50
118858,118913,9/27/2015,07:35:50
118860,118915,9/27/2015,07:35:51
118855,118910,9/27/2015,07:35:51
118843,118898,9/27/2015,07:35:51
118835,118890,9/27/2015,07:35:51
118836,118892,9/27/2015,07:35:51
118831,118887,9/27/2015,07:35:51
118834,118890,9/27/2015,07:35:51
118820,118876,9/27/2015,07:35:51
118822,118878,9/27/2015,07:35:51
118837,118893,9/27/2015,07:35:51
118837,118893,9/27/2015,07:35:52
118844,118900,9/27/2015,07:35:52
118840,118896,9/27/2015,07:35:52
118841,118898,9/27/2015,07:35:52
118851,118908,9/27/2015,07:35:52
118853,118910,9/27/2015,07:35:52
118849,118906,9/27/2015,07:35:52
118846,118903,9/27/2015,07:35:52
118851,118908,9/27/2015,07:35:52
118877,118934,9/27/2015,07:35:53
118883,118940,9/27/2015,07:35:53
118881,118938,9/27/2015,07:35:53
118879,118937,9/27/2015,07:35:53
118879,118937,9/27/2015,07:35:53
