<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=44
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\PeakSimple6\IRMS backup data\IRMS data 9-21-2012  10-58-13\int_conc__11_18.tem
<EVENTS>=C:\PeakSimple6\in_rack__H2__9_18_15B.evt
<COMPONENTS>=DataSys44.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 9-26-2015
<TIME>=23:49:14
<RATE>=10Hz
<SIZE>=8820
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
5,5,9/27/2015,23:49:14
4,10,9/27/2015,23:49:14
-13,0,9/27/2015,23:49:14
-11,2,9/27/2015,23:49:14
-13,1,9/27/2015,23:49:14
-10,4,9/27/2015,23:49:14
-7,8,9/27/2015,23:49:14
-14,1,9/27/2015,23:49:14
-9,7,9/27/2015,23:49:14
2,18,9/27/2015,23:49:14
2,19,9/27/2015,23:49:14
-3,15,9/27/2015,23:49:15
-15,3,9/27/2015,23:49:15
-17,2,9/27/2015,23:49:15
-7,12,9/27/2015,23:49:15
-9,11,9/27/2015,23:49:15
-14,6,9/27/2015,23:49:15
-21,0,9/27/2015,23:49:15
-16,6,9/27/2015,23:49:15
-1,21,9/27/2015,23:49:15
3,26,9/27/2015,23:49:15
-1,22,9/27/2015,23:49:16
-11,13,9/27/2015,23:49:16
-10,14,9/27/2015,23:49:16
3,28,9/27/2015,23:49:16
5,31,9/27/2015,23:49:16
-1,25,9/27/2015,23:49:16
-4,23,9/27/2015,23:49:16
-14,13,9/27/2015,23:49:16
-6,22,9/27/2015,23:49:16
0,28,9/27/2015,23:49:17
-8,21,9/27/2015,23:49:17
-5,25,9/27/2015,23:49:17
-6,24,9/27/2015,23:49:17
0,31,9/27/2015,23:49:17
3,34,9/27/2015,23:49:17
-9,23,9/27/2015,23:49:17
-6,26,9/27/2015,23:49:17
-12,21,9/27/2015,23:49:17
-10,23,9/27/2015,23:49:17
-5,29,9/27/2015,23:49:17
-17,18,9/27/2015,23:49:18
-12,23,9/27/2015,23:49:18
-11,25,9/27/2015,23:49:18
-14,22,9/27/2015,23:49:18
-13,24,9/27/2015,23:49:18
-23,14,9/27/2015,23:49:18
-23,15,9/27/2015,23:49:18
-16,23,9/27/2015,23:49:18
-18,21,9/27/2015,23:49:18
-26,14,9/27/2015,23:49:18
-40,0,9/27/2015,23:49:19
-40,1,9/27/2015,23:49:19
-27,14,9/27/2015,23:49:19
-20,22,9/27/2015,23:49:19
-19,24,9/27/2015,23:49:19
-31,12,9/27/2015,23:49:19
-29,15,9/27/2015,23:49:19
-20,24,9/27/2015,23:49:19
-20,25,9/27/2015,23:49:19
-24,21,9/27/2015,23:49:20
-42,4,9/27/2015,23:49:20
-47,0,9/27/2015,23:49:20
-31,15,9/27/2015,23:49:20
-27,19,9/27/2015,23:49:20
-22,23,9/27/2015,23:49:20
-31,14,9/27/2015,23:49:20
-37,7,9/27/2015,23:49:20
-26,18,9/27/2015,23:49:20
-25,18,9/27/2015,23:49:20
-23,20,9/27/2015,23:49:20
-7,35,9/27/2015,23:49:21
2499,2541,9/27/2015,23:49:21
13985,14026,9/27/2015,23:49:21
33667,33708,9/27/2015,23:49:21
58052,58092,9/27/2015,23:49:21
82430,82470,9/27/2015,23:49:21
99189,99229,9/27/2015,23:49:21
108511,108550,9/27/2015,23:49:21
113504,113543,9/27/2015,23:49:21
116231,116269,9/27/2015,23:49:21
117711,117749,9/27/2015,23:49:22
118476,118513,9/27/2015,23:49:22
118853,118890,9/27/2015,23:49:22
119010,119046,9/27/2015,23:49:22
119052,119088,9/27/2015,23:49:22
119062,119097,9/27/2015,23:49:22
119054,119089,9/27/2015,23:49:22
119036,119070,9/27/2015,23:49:22
119002,119036,9/27/2015,23:49:22
118952,118986,9/27/2015,23:49:23
118922,118955,9/27/2015,23:49:23
118903,118936,9/27/2015,23:49:23
118896,118928,9/27/2015,23:49:23
118874,118906,9/27/2015,23:49:23
118838,118869,9/27/2015,23:49:23
118812,118843,9/27/2015,23:49:23
118796,118826,9/27/2015,23:49:23
118784,118814,9/27/2015,23:49:23
118763,118792,9/27/2015,23:49:23
118727,118756,9/27/2015,23:49:23
118707,118735,9/27/2015,23:49:24
118701,118729,9/27/2015,23:49:24
118688,118716,9/27/2015,23:49:24
118679,118706,9/27/2015,23:49:24
118652,118679,9/27/2015,23:49:24
118635,118661,9/27/2015,23:49:24
118634,118660,9/27/2015,23:49:24
118626,118651,9/27/2015,23:49:24
118621,118646,9/27/2015,23:49:24
118607,118631,9/27/2015,23:49:24
118601,118625,9/27/2015,23:49:25
118599,118622,9/27/2015,23:49:25
118590,118613,9/27/2015,23:49:25
118581,118603,9/27/2015,23:49:25
118566,118588,9/27/2015,23:49:25
118557,118578,9/27/2015,23:49:25
118554,118575,9/27/2015,23:49:25
118536,118557,9/27/2015,23:49:25
118519,118539,9/27/2015,23:49:25
118511,118531,9/27/2015,23:49:26
118508,118527,9/27/2015,23:49:26
118515,118534,9/27/2015,23:49:26
118503,118521,9/27/2015,23:49:26
118480,118498,9/27/2015,23:49:26
118463,118480,9/27/2015,23:49:26
118462,118479,9/27/2015,23:49:26
118479,118495,9/27/2015,23:49:26
118472,118488,9/27/2015,23:49:26
118460,118475,9/27/2015,23:49:26
118452,118467,9/27/2015,23:49:26
118447,118462,9/27/2015,23:49:27
118463,118477,9/27/2015,23:49:27
118467,118481,9/27/2015,23:49:27
118460,118473,9/27/2015,23:49:27
118458,118471,9/27/2015,23:49:27
118464,118476,9/27/2015,23:49:27
118469,118481,9/27/2015,23:49:27
118463,118474,9/27/2015,23:49:27
118449,118460,9/27/2015,23:49:27
118437,118447,9/27/2015,23:49:27
118440,118450,9/27/2015,23:49:28
118444,118453,9/27/2015,23:49:28
