<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=45
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\PeakSimple6\IRMS backup data\IRMS data 9-21-2012  10-58-13\int_conc__11_18.tem
<EVENTS>=C:\PeakSimple6\Linearity2.evt
<COMPONENTS>=DataSys45.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 9-27-2015
<TIME>= 3: 4:47
<RATE>=5Hz
<SIZE>=8820
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
25,25,9/27/2015,03:04:47
9,12,9/27/2015,03:04:47
2,9,9/27/2015,03:04:47
11,22,9/27/2015,03:04:47
-6,8,9/27/2015,03:04:47
-2,16,9/27/2015,03:04:47
-22,0,9/27/2015,03:04:47
-9,15,9/27/2015,03:04:47
-15,12,9/27/2015,03:04:47
-30,0,9/27/2015,03:04:47
3,33,9/27/2015,03:04:47
19,50,9/27/2015,03:04:48
24,56,9/27/2015,03:04:48
16,49,9/27/2015,03:04:48
-3,31,9/27/2015,03:04:48
-20,15,9/27/2015,03:04:48
-18,18,9/27/2015,03:04:48
-7,30,9/27/2015,03:04:48
-18,19,9/27/2015,03:04:48
7,45,9/27/2015,03:04:48
7,46,9/27/2015,03:04:48
30,70,9/27/2015,03:04:49
24,65,9/27/2015,03:04:49
-16,26,9/27/2015,03:04:49
-10,33,9/27/2015,03:04:49
11,55,9/27/2015,03:04:49
34,78,9/27/2015,03:04:49
37,82,9/27/2015,03:04:49
6,52,9/27/2015,03:04:49
-21,26,9/27/2015,03:04:49
-17,31,9/27/2015,03:04:50
-15,34,9/27/2015,03:04:50
-15,35,9/27/2015,03:04:50
-30,21,9/27/2015,03:04:50
-52,0,9/27/2015,03:04:50
-52,0,9/27/2015,03:04:50
-22,31,9/27/2015,03:04:50
-23,31,9/27/2015,03:04:50
-27,27,9/27/2015,03:04:50
-23,32,9/27/2015,03:04:50
-14,42,9/27/2015,03:04:50
-7,50,9/27/2015,03:04:51
-12,45,9/27/2015,03:04:51
-29,29,9/27/2015,03:04:51
-53,6,9/27/2015,03:04:51
-60,0,9/27/2015,03:04:51
-52,8,9/27/2015,03:04:51
-10,51,9/27/2015,03:04:51
-15,47,9/27/2015,03:04:51
17,80,9/27/2015,03:04:51
19,82,9/27/2015,03:04:51
-19,45,9/27/2015,03:04:52
-38,27,9/27/2015,03:04:52
-66,0,9/27/2015,03:04:52
-65,1,9/27/2015,03:04:52
-41,25,9/27/2015,03:04:52
-26,40,9/27/2015,03:04:52
-19,47,9/27/2015,03:04:52
-34,32,9/27/2015,03:04:52
-37,29,9/27/2015,03:04:52
-39,27,9/27/2015,03:04:53
-44,23,9/27/2015,03:04:53
-34,33,9/27/2015,03:04:53
-10,57,9/27/2015,03:04:53
15,82,9/27/2015,03:04:53
23,90,9/27/2015,03:04:53
27,94,9/27/2015,03:04:53
2,69,9/27/2015,03:04:53
-25,43,9/27/2015,03:04:53
-34,34,9/27/2015,03:04:53
-16,52,9/27/2015,03:04:53
-47,21,9/27/2015,03:04:54
-49,19,9/27/2015,03:04:54
707,775,9/27/2015,03:04:54
9436,9504,9/27/2015,03:04:54
29146,29215,9/27/2015,03:04:54
55930,55999,9/27/2015,03:04:54
85717,85786,9/27/2015,03:04:54
109574,109643,9/27/2015,03:04:54
123698,123767,9/27/2015,03:04:54
131393,131462,9/27/2015,03:04:54
135628,135697,9/27/2015,03:04:55
137965,138035,9/27/2015,03:04:55
